brand,model,price,gender,url,image_position,image_id,prompt
dolce&gabbana,gray portofino sneakers,900,men,"https://res.cloudinary.com/ssenseweb/image/upload/b_white,c_lpad,g_center,h_1412,w_940/c_scale,h_960/f_auto,dpr_2.0/241003M237052_1.jpg",1,5215904358511205369,These are shoes for men from brand dolce&gabbana model gray portofino sneakers. Item price is 900 dollars.
golden goose,black & white sky-star sneakers,940,men,"https://res.cloudinary.com/ssenseweb/image/upload/b_white,c_lpad,g_center,h_1412,w_940/c_scale,h_960/f_auto,dpr_2.0/241264M236002_1.jpg",1,14563543547872434059,These are shoes for men from brand golden goose model black & white sky-star sneakers. Item price is 940 dollars.
golden goose,black & gray super-star double quarter sneakers,830,men,"https://res.cloudinary.com/ssenseweb/image/upload/b_white,c_lpad,g_center,h_1412,w_940/c_scale,h_960/f_auto,dpr_2.0/241264M237007_1.jpg",1,1322851092832787777,These are shoes for men from brand golden goose model black & gray super-star double quarter sneakers. Item price is 830 dollars.
golden goose,beige super-star sneakers,830,men,"https://res.cloudinary.com/ssenseweb/image/upload/b_white,c_lpad,g_center,h_1412,w_940/c_scale,h_960/f_auto,dpr_2.0/241264M237026_1.jpg",1,4319305891026963001,These are shoes for men from brand golden goose model beige super-star sneakers. Item price is 830 dollars.
golden goose,off-white & burgundy super-star double quarter sneakers,830,men,"https://res.cloudinary.com/ssenseweb/image/upload/b_white,c_lpad,g_center,h_1412,w_940/c_scale,h_960/f_auto,dpr_2.0/241264M237042_1.jpg",1,13601608827949448398,These are shoes for men from brand golden goose model off-white & burgundy super-star double quarter sneakers. Item price is 830 dollars.
golden goose,black & white super-star sneakers,825,men,"https://res.cloudinary.com/ssenseweb/image/upload/b_white,c_lpad,g_center,h_1412,w_940/c_scale,h_960/f_auto,dpr_2.0/241264M237044_1.jpg",1,2683241575286261719,These are shoes for men from brand golden goose model black & white super-star sneakers. Item price is 825 dollars.
golden goose,off-white & brown super-star sneakers,885,men,"https://res.cloudinary.com/ssenseweb/image/upload/b_white,c_lpad,g_center,h_1412,w_940/c_scale,h_960/f_auto,dpr_2.0/241264M237047_1.jpg",1,6007708086065996903,These are shoes for men from brand golden goose model off-white & brown super-star sneakers. Item price is 885 dollars.
golden goose,black & white ball star sneakers,830,men,"https://res.cloudinary.com/ssenseweb/image/upload/b_white,c_lpad,g_center,h_1412,w_940/c_scale,h_960/f_auto,dpr_2.0/241264M237022_1.jpg",1,14938736017571933774,These are shoes for men from brand golden goose model black & white ball star sneakers. Item price is 830 dollars.
golden goose,white & black ball star sneakers,830,men,"https://res.cloudinary.com/ssenseweb/image/upload/b_white,c_lpad,g_center,h_1412,w_940/c_scale,h_960/f_auto,dpr_2.0/241264M237037_1.jpg",1,4250899107455521872,These are shoes for men from brand golden goose model white & black ball star sneakers. Item price is 830 dollars.
golden goose,khaki ball star sneakers,830,men,"https://res.cloudinary.com/ssenseweb/image/upload/b_white,c_lpad,g_center,h_1412,w_940/c_scale,h_960/f_auto,dpr_2.0/241264M237059_1.jpg",1,13885112988531692766,These are shoes for men from brand golden goose model khaki ball star sneakers. Item price is 830 dollars.
golden goose,navy & gray dad-star sneakers,940,men,"https://res.cloudinary.com/ssenseweb/image/upload/b_white,c_lpad,g_center,h_1412,w_940/c_scale,h_960/f_auto,dpr_2.0/241264M237054_1.jpg",1,5807866904280268016,These are shoes for men from brand golden goose model navy & gray dad-star sneakers. Item price is 940 dollars.
golden goose,off-white & gray dad-star sneakers,940,men,"https://res.cloudinary.com/ssenseweb/image/upload/b_white,c_lpad,g_center,h_1412,w_940/c_scale,h_960/f_auto,dpr_2.0/241264M237055_1.jpg",1,18126378289989630602,These are shoes for men from brand golden goose model off-white & gray dad-star sneakers. Item price is 940 dollars.
golden goose,white & silver bio-based purestar sneakers,785,men,"https://res.cloudinary.com/ssenseweb/image/upload/b_white,c_lpad,g_center,h_1412,w_940/c_scale,h_960/f_auto,dpr_2.0/241264M237056_1.jpg",1,18199975127178958865,These are shoes for men from brand golden goose model white & silver bio-based purestar sneakers. Item price is 785 dollars.
golden goose,silver & black marathon sneakers,885,men,"https://res.cloudinary.com/ssenseweb/image/upload/b_white,c_lpad,g_center,h_1412,w_940/c_scale,h_960/f_auto,dpr_2.0/241264M237064_1.jpg",1,1063326847501523366,These are shoes for men from brand golden goose model silver & black marathon sneakers. Item price is 885 dollars.
officine creative,tan agorà 002 sandals,600,men,"https://res.cloudinary.com/ssenseweb/image/upload/b_white,c_lpad,g_center,h_1412,w_940/c_scale,h_960/f_auto,dpr_2.0/241346M234010_1.jpg",1,1840331560981395250,These are shoes for men from brand officine creative model tan agorà 002 sandals. Item price is 600 dollars.
salomon,white xt-4 og sneakers,315,men,"https://res.cloudinary.com/ssenseweb/image/upload/b_white,c_lpad,g_center,h_1412,w_940/c_scale,h_960/f_auto,dpr_2.0/241837M237023_1.jpg",1,7375937291973454213,These are shoes for men from brand salomon model white xt-4 og sneakers. Item price is 315 dollars.
salomon,black xt-4 og sneakers,315,men,"https://res.cloudinary.com/ssenseweb/image/upload/b_white,c_lpad,g_center,h_1412,w_940/c_scale,h_960/f_auto,dpr_2.0/241837M237024_1.jpg",1,3727376482805465906,These are shoes for men from brand salomon model black xt-4 og sneakers. Item price is 315 dollars.
bape,black & gray sk8 sta #6 m2 sneakers,455,men,"https://res.cloudinary.com/ssenseweb/image/upload/b_white,c_lpad,g_center,h_1412,w_940/c_scale,h_960/f_auto,dpr_2.0/241546M237016_1.jpg",1,12451594186122722101,These are shoes for men from brand bape model black & gray sk8 sta #6 m2 sneakers. Item price is 455 dollars.
valentino garavani,white cityplanet sneakers,1020,men,"https://res.cloudinary.com/ssenseweb/image/upload/b_white,c_lpad,g_center,h_1412,w_940/c_scale,h_960/f_auto,dpr_2.0/241807M237034_1.jpg",1,7463078955291138899,These are shoes for men from brand valentino garavani model white cityplanet sneakers. Item price is 1020 dollars.
valentino garavani,taupe cityplanet calfskin sneakers,1010,men,"https://res.cloudinary.com/ssenseweb/image/upload/b_white,c_lpad,g_center,h_1412,w_940/c_scale,h_960/f_auto,dpr_2.0/241807M237035_1.jpg",1,1686547834796404667,These are shoes for men from brand valentino garavani model taupe cityplanet calfskin sneakers. Item price is 1010 dollars.
valentino garavani,navy cityplanet calfskin sneakers,1010,men,"https://res.cloudinary.com/ssenseweb/image/upload/b_white,c_lpad,g_center,h_1412,w_940/c_scale,h_960/f_auto,dpr_2.0/241807M237036_1.jpg",1,2627269103062768435,These are shoes for men from brand valentino garavani model navy cityplanet calfskin sneakers. Item price is 1010 dollars.
valentino garavani,taupe & white freedots calfskin sneakers,1220,men,"https://res.cloudinary.com/ssenseweb/image/upload/b_white,c_lpad,g_center,h_1412,w_940/c_scale,h_960/f_auto,dpr_2.0/241807M237057_1.jpg",1,2552378763312491964,These are shoes for men from brand valentino garavani model taupe & white freedots calfskin sneakers. Item price is 1220 dollars.
valentino garavani,white upvillage calfskin sneakers,1035,men,"https://res.cloudinary.com/ssenseweb/image/upload/b_white,c_lpad,g_center,h_1412,w_940/c_scale,h_960/f_auto,dpr_2.0/241807M237058_1.jpg",1,11042182472629506423,These are shoes for men from brand valentino garavani model white upvillage calfskin sneakers. Item price is 1035 dollars.
valentino garavani,black upvillage calfskin sneakers,1035,men,"https://res.cloudinary.com/ssenseweb/image/upload/b_white,c_lpad,g_center,h_1412,w_940/c_scale,h_960/f_auto,dpr_2.0/241807M237059_1.jpg",1,2175234299942539861,These are shoes for men from brand valentino garavani model black upvillage calfskin sneakers. Item price is 1035 dollars.
valentino garavani,taupe upvillage calfskin sneakers,1035,men,"https://res.cloudinary.com/ssenseweb/image/upload/b_white,c_lpad,g_center,h_1412,w_940/c_scale,h_960/f_auto,dpr_2.0/241807M237060_1.jpg",1,3768123717871777255,These are shoes for men from brand valentino garavani model taupe upvillage calfskin sneakers. Item price is 1035 dollars.
valentino garavani,white & black one stud xl sneakers,1515,men,"https://res.cloudinary.com/ssenseweb/image/upload/b_white,c_lpad,g_center,h_1412,w_940/c_scale,h_960/f_auto,dpr_2.0/241807M237039_1.jpg",1,5952094450161452307,These are shoes for men from brand valentino garavani model white & black one stud xl sneakers. Item price is 1515 dollars.
zegna,beige triple stitch sneakers,1210,men,"https://res.cloudinary.com/ssenseweb/image/upload/b_white,c_lpad,g_center,h_1412,w_940/c_scale,h_960/f_auto,dpr_2.0/241142M237047_1.jpg",1,16588415733264195190,These are shoes for men from brand zegna model beige triple stitch sneakers. Item price is 1210 dollars.
zegna,brown deerskin triple stitch sneakers,1210,men,"https://res.cloudinary.com/ssenseweb/image/upload/b_white,c_lpad,g_center,h_1412,w_940/c_scale,h_960/f_auto,dpr_2.0/241142M237048_1.jpg",1,5172962140394757313,These are shoes for men from brand zegna model brown deerskin triple stitch sneakers. Item price is 1210 dollars.
zegna,gray secondskin triple stitch sneakers,1510,men,"https://res.cloudinary.com/ssenseweb/image/upload/b_white,c_lpad,g_center,h_1412,w_940/c_scale,h_960/f_auto,dpr_2.0/241142M237053_1.jpg",1,17455803657491435173,These are shoes for men from brand zegna model gray secondskin triple stitch sneakers. Item price is 1510 dollars.
zegna,green canvas triple stitch sneakers,935,men,"https://res.cloudinary.com/ssenseweb/image/upload/b_white,c_lpad,g_center,h_1412,w_940/c_scale,h_960/f_auto,dpr_2.0/241142M237055_1.jpg",1,15065358186570225964,These are shoes for men from brand zegna model green canvas triple stitch sneakers. Item price is 935 dollars.
palm angels,black palm beach university sneakers,640,men,"https://res.cloudinary.com/ssenseweb/image/upload/b_white,c_lpad,g_center,h_1412,w_940/c_scale,h_960/f_auto,dpr_2.0/241695M237007_1.jpg",1,8026184267760537663,These are shoes for men from brand palm angels model black palm beach university sneakers. Item price is 640 dollars.
palm angels,black & silver palm beach university sneakers,625,men,"https://res.cloudinary.com/ssenseweb/image/upload/b_white,c_lpad,g_center,h_1412,w_940/c_scale,h_960/f_auto,dpr_2.0/241695M237002_1.jpg",1,13989827112695044471,These are shoes for men from brand palm angels model black & silver palm beach university sneakers. Item price is 625 dollars.
palm angels,white & red palm beach university sneakers,625,men,"https://res.cloudinary.com/ssenseweb/image/upload/b_white,c_lpad,g_center,h_1412,w_940/c_scale,h_960/f_auto,dpr_2.0/241695M237003_1.jpg",1,941152224927265475,These are shoes for men from brand palm angels model white & red palm beach university sneakers. Item price is 625 dollars.
palm angels,white & black palm beach university sneakers,625,men,"https://res.cloudinary.com/ssenseweb/image/upload/b_white,c_lpad,g_center,h_1412,w_940/c_scale,h_960/f_auto,dpr_2.0/241695M237004_1.jpg",1,13756799898637151994,These are shoes for men from brand palm angels model white & black palm beach university sneakers. Item price is 625 dollars.
palm angels,white palm beach university sneakers,640,men,"https://res.cloudinary.com/ssenseweb/image/upload/b_white,c_lpad,g_center,h_1412,w_940/c_scale,h_960/f_auto,dpr_2.0/241695M237008_1.jpg",1,7305826337507977130,These are shoes for men from brand palm angels model white palm beach university sneakers. Item price is 640 dollars.
palm angels,beige pa 4 sneakers,685,men,"https://res.cloudinary.com/ssenseweb/image/upload/b_white,c_lpad,g_center,h_1412,w_940/c_scale,h_960/f_auto,dpr_2.0/241695M237000_1.jpg",1,2267001297654539582,These are shoes for men from brand palm angels model beige pa 4 sneakers. Item price is 685 dollars.
versace jeans couture,black dynamic sneakers,260,men,"https://res.cloudinary.com/ssenseweb/image/upload/b_white,c_lpad,g_center,h_1412,w_940/c_scale,h_960/f_auto,dpr_2.0/241202M237026_1.jpg",1,8017666229092147852,These are shoes for men from brand versace jeans couture model black dynamic sneakers. Item price is 260 dollars.
dolce&gabbana,white & black portofino vintage sneakers,885,men,"https://res.cloudinary.com/ssenseweb/image/upload/b_white,c_lpad,g_center,h_1412,w_940/c_scale,h_960/f_auto,dpr_2.0/241003M237037_1.jpg",1,11456683581104830729,These are shoes for men from brand dolce&gabbana model white & black portofino vintage sneakers. Item price is 885 dollars.
dolce&gabbana,white & gray portofino sneakers,900,men,"https://res.cloudinary.com/ssenseweb/image/upload/b_white,c_lpad,g_center,h_1412,w_940/c_scale,h_960/f_auto,dpr_2.0/241003M237051_1.jpg",1,15071248393149576745,These are shoes for men from brand dolce&gabbana model white & gray portofino sneakers. Item price is 900 dollars.
dolce&gabbana,white & beige portofino sneakers,910,men,"https://res.cloudinary.com/ssenseweb/image/upload/b_white,c_lpad,g_center,h_1412,w_940/c_scale,h_960/f_auto,dpr_2.0/241003M237053_1.jpg",1,14094050627109478017,These are shoes for men from brand dolce&gabbana model white & beige portofino sneakers. Item price is 910 dollars.
dolce&gabbana,black new roma sneakers,1070,men,"https://res.cloudinary.com/ssenseweb/image/upload/b_white,c_lpad,g_center,h_1412,w_940/c_scale,h_960/f_auto,dpr_2.0/241003M237046_1.jpg",1,17997948530698596603,These are shoes for men from brand dolce&gabbana model black new roma sneakers. Item price is 1070 dollars.
dolce&gabbana,off-white new roma sneakers,1080,men,"https://res.cloudinary.com/ssenseweb/image/upload/b_white,c_lpad,g_center,h_1412,w_940/c_scale,h_960/f_auto,dpr_2.0/241003M237047_1.jpg",1,5989884995616348597,These are shoes for men from brand dolce&gabbana model off-white new roma sneakers. Item price is 1080 dollars.
dolce&gabbana,taupe saint tropez sneakers,860,men,"https://res.cloudinary.com/ssenseweb/image/upload/b_white,c_lpad,g_center,h_1412,w_940/c_scale,h_960/f_auto,dpr_2.0/241003M237054_1.jpg",1,10040111513640583613,These are shoes for men from brand dolce&gabbana model taupe saint tropez sneakers. Item price is 860 dollars.
dolce&gabbana,brown saint tropez sneakers,860,men,"https://res.cloudinary.com/ssenseweb/image/upload/b_white,c_lpad,g_center,h_1412,w_940/c_scale,h_960/f_auto,dpr_2.0/241003M237055_1.jpg",1,11410878974751647064,These are shoes for men from brand dolce&gabbana model brown saint tropez sneakers. Item price is 860 dollars.
golden goose,off-white & navy super-star sneakers,830,men,"https://res.cloudinary.com/ssenseweb/image/upload/b_white,c_lpad,g_center,h_1412,w_940/c_scale,h_960/f_auto,dpr_2.0/241264M237000_1.jpg",1,11089490489029732261,These are shoes for men from brand golden goose model off-white & navy super-star sneakers. Item price is 830 dollars.
golden goose,white & gray super-star suede sneakers,830,men,"https://res.cloudinary.com/ssenseweb/image/upload/b_white,c_lpad,g_center,h_1412,w_940/c_scale,h_960/f_auto,dpr_2.0/241264M237002_1.jpg",1,17233960073002330003,These are shoes for men from brand golden goose model white & gray super-star suede sneakers. Item price is 830 dollars.
golden goose,gray & white super-star suede sneakers,885,men,"https://res.cloudinary.com/ssenseweb/image/upload/b_white,c_lpad,g_center,h_1412,w_940/c_scale,h_960/f_auto,dpr_2.0/241264M237005_1.jpg",1,9054137760192867527,These are shoes for men from brand golden goose model gray & white super-star suede sneakers. Item price is 885 dollars.
golden goose,off-white & green super-star sneakers,885,men,"https://res.cloudinary.com/ssenseweb/image/upload/b_white,c_lpad,g_center,h_1412,w_940/c_scale,h_960/f_auto,dpr_2.0/241264M237006_1.jpg",1,13121082766613751954,These are shoes for men from brand golden goose model off-white & green super-star sneakers. Item price is 885 dollars.
golden goose,navy & white super-star suede sneakers,830,men,"https://res.cloudinary.com/ssenseweb/image/upload/b_white,c_lpad,g_center,h_1412,w_940/c_scale,h_960/f_auto,dpr_2.0/241264M237004_1.jpg",1,5353003603684973840,These are shoes for men from brand golden goose model navy & white super-star suede sneakers. Item price is 830 dollars.
